valid_time,ssr,ssrd,fdir,d2m,t2m,u10,v10,tcc
2022-06-12 11:00:00+00:00,559.3909813165642,616.705032487141,417.2665272230554,8.781865304588507,13.899447395442053,6.856109482216872,0.7455574545073251,0.6233072998103615
2022-06-12 12:00:00+00:00,574.5461276817938,633.0256191580595,418.02617374591347,8.686638602925882,14.161505369760334,6.8811306811226105,0.7290461781500769,0.6335391218859915
2022-06-12 13:00:00+00:00,575.3575771232512,634.3508991962418,414.1178765812463,8.722660771620951,14.345028762842958,6.958413229671936,0.6486249357202322,0.6495234698099792
2022-06-12 14:00:00+00:00,562.6410482267831,620.7701150248292,407.82841287637757,8.71456501723901,14.40997262458177,7.043205439429232,0.4181649004908234,0.6585640864294572
2022-06-12 15:00:00+00:00,505.4826839522008,558.7734102308641,365.9053777334433,8.733580069271852,14.41774580653356,7.0722424142961975,0.13678571168712914,0.6114897116121256
2022-06-12 16:00:00+00:00,423.90056929766115,469.69598371293,303.9245239218731,8.707872124325775,14.306073621965652,7.054631011471324,-0.21990740726503344,0.5697128188200142
2022-06-12 17:00:00+00:00,332.1986749636732,370.7486326886873,231.82501902536595,8.700682381437048,14.220566743089137,6.98009738671723,-0.591089007753847,0.5429975662013988
2022-06-12 18:00:00+00:00,235.0360349170904,264.59467252798015,159.86113725020647,8.705920999307295,14.012728470207549,6.8050140574564075,-0.9242297765071124,0.5602675033558817
2022-06-12 19:00:00+00:00,133.81463796186912,152.6621976609142,81.46322008973682,8.695010205554183,13.685384600088582,6.505677598004055,-1.124528917417478,0.527796276538352
2022-06-12 20:00:00+00:00,54.88403879519908,63.450480558622026,28.14531480647107,8.715644329461725,13.251634074464448,6.327502077520221,-1.336259733728012,0.572355617250876
2022-06-12 21:00:00+00:00,8.981877776308565,10.250713158343306,3.262236052136633,8.720058928308731,12.846631261898438,6.100930915650819,-1.4849768583609326,0.5446587796960437
2022-06-12 22:00:00+00:00,0.11672884791381183,0.12760732873675737,0.016387063527209922,8.43247628640529,12.34731823781516,6.198357049992576,-1.4764929479157602,0.5041407926694749
2022-06-12 23:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.39239489351246,12.065112445952991,6.13852494663266,-1.8171053533263062,0.41614413444123693
2022-06-13 00:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.375661433182302,11.839541758600944,5.99774541413675,-2.043303541198117,0.4108185506525297
